YDR108W	XP_962212.2	22.691	498	288	14	185	654	262	690	6.25e-18	87.8
YER151C	XP_003662298.1	33.183	443	225	14	459	896	491	867	3.54e-65	236
YER151C	XP_960580.2	32.522	452	223	14	459	903	532	908	3.20e-57	213
YER151C	XP_003662069.1	25.490	204	118	8	697	892	337	514	3.77e-08	57.0
YER151C	XP_011393199.1	23.834	193	114	6	725	910	316	482	3.70e-07	53.5
YBR217W	XP_957956.3	35.955	89	53	2	102	186	69	157	1.58e-14	67.4
YBR217W	XP_003664157.1	33.708	89	55	2	102	186	55	143	2.53e-14	66.2
YBR097W	XP_962368.3	29.888	1432	808	38	1	1323	1	1345	0.0	594
YBR097W	XP_003660339.1	28.328	939	512	27	1	921	1	796	2.16e-92	329
YBR097W	XP_003660339.1	22.244	517	318	16	1012	1454	974	1480	3.99e-27	120
YBR097W	XP_003662345.1	26.754	228	118	8	119	311	121	334	4.90e-10	63.2
YBR097W	XP_003665446.1	27.670	206	126	9	42	241	36	224	1.70e-08	57.8
YBR097W	XP_011395162.1	27.670	206	126	9	42	241	35	223	2.15e-08	57.4
YBR097W	XP_011395161.1	27.670	206	126	9	42	241	35	223	2.15e-08	57.4
YBR097W	XP_958665.3	24.752	303	190	11	77	367	128	404	4.60e-08	57.4
YBR097W	XP_958040.2	33.333	123	68	4	119	241	121	229	4.84e-08	56.6
YBR097W	XP_963081.1	26.364	220	123	10	78	285	77	269	9.66e-08	56.2
YBR097W	XP_003661121.1	24.528	318	202	11	77	382	134	425	1.32e-07	55.8
YBR097W	XP_956010.3	25.000	184	108	7	121	291	401	567	2.05e-07	55.5
YBR097W	XP_003663318.1	27.326	172	96	6	130	292	753	904	2.48e-07	55.1
YBR097W	XP_962994.2	27.326	172	96	6	130	292	752	903	4.90e-07	53.9
YBR097W	XP_957232.2	24.057	212	140	5	83	293	203	394	6.34e-07	53.1
YBR097W	XP_011395112.1	26.437	174	100	7	130	295	1574	1727	7.66e-07	53.5
YBR097W	XP_011395111.1	26.437	174	100	7	130	295	1601	1754	7.68e-07	53.5
YBR097W	XP_963100.1	25.532	188	107	6	108	292	1054	1211	8.25e-07	53.5
YBR097W	XP_963792.3	22.172	221	141	7	77	291	201	396	8.92e-07	53.5
YBR097W	XP_003666579.1	25.556	180	108	6	125	293	342	506	9.92e-07	53.1
YPL120W	XP_003659324.1	33.165	395	225	8	156	542	136	499	1.55e-49	178
YPL120W	XP_011393091.1	27.145	571	331	19	1	540	9	525	2.24e-44	164
YPL120W	XP_011393090.1	27.145	571	331	19	1	540	9	525	2.24e-44	164
YLR240W	XP_003660061.1	39.686	955	436	21	6	875	4	903	0.0	587
YLR240W	XP_965796.2	38.390	969	437	19	6	875	7	914	0.0	581
YLR240W	XP_003659475.1	24.444	405	246	10	509	869	1557	1945	2.11e-27	119
YLR240W	XP_963777.1	24.675	385	239	9	509	854	1555	1927	2.96e-26	115
YLR240W	XP_003663360.1	31.200	250	136	8	621	843	735	975	1.25e-24	110
YLR240W	XP_001728197.2	29.388	245	147	6	621	843	721	961	4.98e-24	108
YLR240W	XP_960570.2	24.906	265	144	11	596	809	2019	2279	4.87e-10	63.2
YGR163W	XP_003663010.1	40.426	329	182	5	6	323	62	387	2.78e-82	255
YGR163W	XP_011393826.1	38.655	357	195	7	1	341	21	369	9.92e-81	250
YGR163W	XP_011393825.1	38.655	357	195	7	1	341	60	408	1.91e-80	251
YGR163W	XP_003661847.1	25.869	259	129	9	15	217	33	284	1.08e-10	62.0
YML121W	XP_003661847.1	43.771	297	105	6	12	259	33	316	8.79e-77	240
YML121W	XP_961711.1	44.147	299	103	6	12	259	33	318	5.43e-76	238
YML121W	XP_003663010.1	25.263	285	203	7	3	283	62	340	8.89e-17	79.7
YML121W	XP_011393826.1	26.556	241	170	6	3	239	26	263	7.43e-14	70.9
YML121W	XP_011393825.1	27.386	241	168	6	3	239	65	302	1.08e-13	70.5
YPR173C	XP_958048.1	67.195	442	137	2	1	436	1	440	0.0	601
YPR173C	XP_003665024.1	66.970	439	140	2	1	436	1	437	0.0	594
YPR173C	XP_011395175.1	43.425	327	133	4	130	436	572	866	8.76e-78	258
YPR173C	XP_011395174.1	43.425	327	133	4	130	436	572	866	8.76e-78	258
YPR173C	XP_003665435.1	42.724	323	137	4	130	436	536	826	2.65e-76	253
YPR173C	XP_003660388.1	38.129	278	151	4	97	353	62	339	2.53e-53	183
YPR173C	XP_003663061.1	40.909	242	135	5	118	353	483	722	1.03e-50	182
YPR173C	XP_003663061.1	39.207	227	133	4	130	353	221	445	1.92e-44	165
YPR173C	XP_011393722.1	40.496	242	136	5	118	353	483	722	2.19e-50	182
YPR173C	XP_011393722.1	39.648	227	132	4	130	353	221	445	6.63e-45	166
YPR173C	XP_011393721.1	40.496	242	136	5	118	353	483	722	2.19e-50	182
YPR173C	XP_011393721.1	39.648	227	132	4	130	353	221	445	6.63e-45	166
YPR173C	XP_962658.1	40.000	235	126	5	130	353	114	344	3.21e-47	167
YPR173C	XP_957124.1	39.056	233	131	5	129	353	652	881	2.71e-44	165
YPR173C	XP_003662806.1	39.056	233	131	5	129	353	611	840	1.76e-43	163
YPR173C	XP_958860.2	36.255	251	146	6	124	368	125	367	5.44e-42	152
YPR173C	XP_959904.1	40.000	235	132	6	126	353	158	390	1.12e-41	152
YPR173C	XP_003665225.1	39.574	235	133	6	126	353	158	390	1.27e-41	152
YPR173C	XP_956487.1	43.617	188	102	3	124	308	539	725	1.45e-41	157
YPR173C	XP_956487.1	34.052	232	138	4	130	352	219	444	2.45e-28	117
YPR173C	XP_003666898.1	45.251	179	94	3	124	299	474	651	1.80e-41	156
YPR173C	XP_003666898.1	31.365	271	181	3	86	352	139	408	5.94e-27	113
YPR173C	XP_003659724.1	36.694	248	143	6	124	362	126	368	3.39e-41	150
YPR173C	XP_003658659.1	33.129	326	181	10	128	432	995	1304	2.17e-40	154
YPR173C	XP_003658823.1	35.417	288	165	8	102	372	141	424	2.65e-40	149
YPR173C	XP_964130.1	34.843	287	168	7	102	372	141	424	6.35e-40	147
YPR173C	XP_965276.1	33.025	324	181	11	128	432	986	1292	2.99e-38	147
YPR173C	XP_961590.2	35.317	252	153	6	118	362	189	437	4.83e-38	143
YPR173C	XP_963354.1	35.252	278	162	10	119	387	117	385	2.73e-37	139
YPR173C	XP_003666532.1	35.252	278	162	10	119	387	117	385	2.82e-37	139
YPR173C	XP_957491.2	35.606	264	151	8	124	374	198	455	3.21e-37	140
YPR173C	XP_962231.1	36.607	224	129	4	128	339	517	739	4.19e-37	143
YPR173C	XP_962231.1	25.969	258	151	11	134	369	219	458	7.71e-11	63.9
YPR173C	XP_003661905.1	34.694	245	152	5	124	362	199	441	6.19e-37	140
YPR173C	XP_003666743.1	37.447	235	127	7	125	349	235	459	1.02e-36	142
YPR173C	XP_956756.1	41.304	230	114	9	130	345	427	649	1.71e-36	142
YPR173C	XP_003667051.1	37.903	248	142	6	111	353	770	1010	5.85e-36	140
YPR173C	XP_003661581.1	41.202	233	111	10	130	345	409	632	6.19e-36	140
YPR173C	XP_003660321.1	36.441	236	140	6	124	352	200	432	1.13e-35	136
YPR173C	XP_003660594.1	37.339	233	123	5	128	339	508	738	2.45e-35	138
YPR173C	XP_003660594.1	25.641	234	141	8	162	380	240	455	2.76e-07	52.4
YPR173C	XP_956468.3	33.984	256	159	6	120	370	347	597	9.82e-35	136
YPR173C	XP_963450.1	35.178	253	144	7	110	353	741	982	1.37e-32	130
YPR173C	XP_003659118.1	33.766	231	143	5	132	354	850	1078	3.47e-30	123
YPR173C	XP_963877.1	33.186	226	141	5	135	352	858	1081	2.43e-29	120
YPR173C	XP_003666682.1	29.070	258	155	10	114	346	281	535	7.95e-16	79.3
YPR173C	XP_956834.1	30.612	196	118	6	168	346	361	555	2.53e-15	77.8
YPR173C	XP_961864.2	25.967	181	114	6	132	305	203	370	2.57e-08	55.5
YNL242W	XP_960608.2	29.724	905	474	25	789	1588	1204	2051	4.77e-93	334
YNL242W	XP_003662293.1	36.298	416	219	7	1036	1418	1518	1920	3.47e-70	261
YFR021W	XP_956727.2	34.940	498	239	10	7	498	5	423	2.44e-92	287
YFR021W	XP_003666662.1	30.653	398	191	9	121	499	1	332	1.46e-43	156
YFR021W	XP_003666401.1	25.240	313	179	9	11	321	18	277	2.18e-19	90.1
YFR021W	XP_003666661.1	47.436	78	34	1	4	81	2	72	1.23e-17	77.0
YFR021W	XP_011392952.1	46.154	78	42	0	240	317	157	234	1.28e-14	75.1
YFR021W	XP_011392952.1	30.303	132	72	3	11	140	18	131	1.38e-08	56.2
YFR021W	XP_011392953.1	43.011	93	52	1	225	317	161	252	1.34e-14	75.1
YFR021W	XP_011392953.1	31.061	132	89	2	11	140	18	149	3.99e-12	67.4
YLR423C	XP_956115.1	25.434	173	128	1	230	402	333	504	3.02e-12	67.8
YLR423C	XP_003663865.1	21.965	173	129	3	230	399	287	456	2.62e-09	58.5
YPL166W	XP_964646.2	37.037	81	46	4	10	89	22	98	3.87e-08	52.4
YER072W	XP_003664493.1	65.625	128	44	0	1	128	1	128	1.16e-60	182
YER072W	XP_956556.1	70.492	122	36	0	1	122	1	122	1.48e-55	169
YER072W	XP_963840.3	50.893	112	49	2	12	117	651	762	3.02e-32	119
YER072W	XP_003659116.1	48.624	109	52	1	12	116	673	781	2.01e-29	110
YER072W	XP_957168.1	35.849	106	56	3	18	116	665	765	9.82e-14	65.9
YER072W	XP_003667151.1	35.780	109	66	1	14	118	703	811	3.32e-11	58.9
YFL004W	XP_957168.1	34.824	850	441	24	1	802	1	785	2.86e-148	454
YFL004W	XP_003667151.1	35.041	605	304	19	1	579	1	542	4.41e-105	342
YFL004W	XP_003667151.1	44.882	127	69	1	664	790	691	816	4.28e-24	108
YFL004W	XP_963840.3	28.238	857	447	25	1	784	1	762	3.13e-85	287
YFL004W	XP_003659116.1	31.615	582	293	19	1	553	1	506	9.44e-75	259
YFL004W	XP_003664493.1	28.814	118	79	1	678	795	16	128	1.75e-12	64.7
YFL004W	XP_957170.1	34.228	149	84	4	1	143	1	141	2.28e-10	63.9
YFL004W	XP_956556.1	30.556	108	70	1	678	785	16	118	1.97e-07	50.1
YPL019C	XP_957168.1	34.543	854	449	21	1	814	1	784	2.82e-146	450
YPL019C	XP_003667151.1	30.795	880	467	17	1	802	1	816	3.07e-121	385
YPL019C	XP_003659116.1	30.664	587	298	20	1	559	1	506	1.44e-71	250
YPL019C	XP_963840.3	31.196	577	297	20	1	561	1	493	3.07e-71	249
YPL019C	XP_963840.3	30.476	105	72	1	692	795	657	761	1.50e-07	54.7
YPL019C	XP_003664493.1	32.075	106	67	1	690	795	16	116	2.11e-11	61.6
YPL019C	XP_957170.1	30.814	172	109	4	1	167	1	167	2.66e-11	67.0
YPL019C	XP_956556.1	33.962	106	65	1	690	795	16	116	3.19e-07	49.7
YJL012C	XP_963840.3	52.294	763	313	10	1	714	1	761	0.0	749
YJL012C	XP_003659116.1	63.905	507	164	4	1	488	1	507	0.0	658
YJL012C	XP_003659116.1	38.889	126	73	1	593	714	656	781	7.58e-20	94.0
YJL012C	XP_957168.1	33.548	775	444	25	1	714	1	765	1.01e-119	377
YJL012C	XP_003667151.1	36.949	544	296	17	1	505	1	536	3.89e-98	321
YJL012C	XP_003664493.1	35.455	110	71	0	605	714	7	116	9.84e-23	94.0
YJL012C	XP_956556.1	37.895	95	59	0	605	699	7	101	3.13e-20	86.7
YJL012C	XP_957170.1	27.326	172	110	5	1	165	1	164	1.46e-07	54.7
YAL009W	XP_003665940.1	29.304	273	139	11	16	247	20	279	9.61e-18	81.6
YAL009W	XP_962593.1	26.236	263	155	7	17	247	36	291	3.87e-15	73.9
YAR042W	XP_011392784.1	42.053	604	311	8	588	1176	607	1186	1.67e-144	467
YAR042W	XP_011392784.1	33.496	409	216	8	7	384	68	451	6.10e-65	240
YAR042W	XP_011392785.1	42.053	604	311	8	588	1176	637	1216	3.20e-144	466
YAR042W	XP_011392785.1	33.496	409	216	8	7	384	98	481	5.00e-65	241
YAR042W	XP_003659876.1	41.148	610	317	8	588	1177	617	1204	1.93e-142	461
YAR042W	XP_003659876.1	30.228	483	267	10	4	441	69	526	4.40e-61	228
YAR042W	XP_003661119.1	29.554	538	308	13	682	1188	286	783	4.97e-55	206
YAR042W	XP_958853.1	32.084	427	237	12	782	1188	591	984	7.16e-51	195
YAR042W	XP_003658416.1	28.125	256	174	5	809	1056	73	326	2.36e-18	89.7
YAR042W	XP_964411.2	26.459	257	177	5	809	1056	53	306	1.84e-16	83.6
YAR042W	XP_003659459.1	26.721	247	164	10	802	1034	19	262	4.41e-11	65.9
YAR042W	XP_003665152.1	25.517	290	146	11	895	1155	194	442	4.78e-11	66.2
YAR042W	XP_011395314.1	23.641	423	219	16	802	1154	39	427	1.29e-10	64.7
YAR042W	XP_011395313.1	23.641	423	219	16	802	1154	39	427	1.29e-10	64.7
YAR042W	XP_959584.1	24.675	385	221	17	806	1164	18	359	1.10e-09	61.6
YBL017C	XP_003659589.1	31.470	1503	856	60	12	1437	16	1421	0.0	589
YBL017C	XP_965442.1	32.393	1312	739	50	208	1437	178	1423	1.40e-176	571
YBL050W	XP_956880.2	36.552	290	181	3	3	291	4	291	4.56e-56	182
YBL050W	XP_003667103.1	35.862	290	183	3	3	291	4	291	1.84e-51	170
YBL058W	XP_961712.1	29.933	451	261	13	6	423	5	433	3.86e-39	145
YBL058W	XP_003661848.1	32.836	268	157	7	145	399	129	386	4.04e-32	125
YBL078C	XP_956248.1	79.310	116	24	0	1	116	1	116	1.72e-66	196
YBL078C	XP_003666806.1	79.310	116	24	0	1	116	1	116	1.72e-66	196
YBL091C-A	XP_003662322.1	30.719	153	94	5	1	152	3	144	2.55e-11	60.1
YBL091C-A	XP_960680.2	31.868	91	60	1	1	91	3	91	1.48e-09	55.1
YBL105C	XP_003666501.1	61.413	368	138	1	781	1144	777	1144	7.16e-154	489
YBL105C	XP_003666501.1	38.779	655	343	11	9	610	9	658	2.39e-151	483
YBL105C	XP_962251.1	65.455	330	114	0	818	1147	811	1140	6.48e-152	484
YBL105C	XP_962251.1	41.280	625	298	15	8	574	8	621	5.17e-146	468
YBL105C	XP_962134.3	40.964	332	185	6	818	1144	289	614	5.52e-75	261
YBL105C	XP_003660277.1	40.299	335	183	7	818	1144	287	612	3.35e-73	256
YBL105C	XP_003658854.1	37.647	340	195	5	822	1145	243	581	1.12e-71	251
YBL105C	XP_011393109.1	37.430	358	196	8	809	1145	285	635	1.61e-71	253
YBL105C	XP_011393110.1	37.430	358	196	8	809	1145	334	684	3.25e-71	253
YBL105C	XP_003658857.1	35.511	352	213	8	785	1127	143	489	5.00e-62	221
YBL105C	XP_963091.1	37.662	308	177	7	814	1115	215	513	2.31e-61	219
YBL105C	XP_011393108.1	34.503	342	209	8	814	1145	173	509	4.25e-60	215
YBL105C	XP_011393107.1	34.503	342	209	8	814	1145	173	509	4.25e-60	215
YBL105C	XP_003662902.1	37.377	305	174	7	818	1115	241	535	6.40e-60	215
YBL105C	XP_965822.3	34.483	348	203	10	786	1114	48	389	5.94e-58	205
YBL105C	XP_003659999.1	34.286	315	185	7	817	1114	51	360	1.01e-56	201
YBL105C	XP_003666911.1	37.952	332	163	9	818	1113	268	592	1.38e-55	204
YBL105C	XP_956475.1	38.006	321	156	9	818	1102	236	549	5.59e-55	202
YBL105C	XP_003664100.1	29.861	288	192	4	818	1102	14	294	3.06e-46	175
YBL105C	XP_960327.3	29.861	288	192	4	818	1102	14	294	8.97e-46	175
YBL105C	XP_003660295.1	29.799	349	186	10	816	1113	257	597	2.74e-41	161
YBL105C	XP_962150.2	29.513	349	187	10	816	1113	206	546	9.75e-41	159
YBL105C	XP_003663378.1	31.944	288	181	6	801	1083	107	384	2.57e-39	150
YBL105C	XP_957232.2	33.588	262	152	7	817	1067	137	387	5.96e-38	147
YBL105C	XP_003658438.1	28.070	342	195	10	819	1114	81	417	5.21e-37	144
YBL105C	XP_003666579.1	31.190	311	186	6	818	1107	234	537	1.96e-36	148
YBL105C	XP_003660112.1	26.933	375	211	10	793	1114	225	589	8.31e-36	145
YBL105C	XP_964888.1	26.738	374	213	10	793	1114	267	631	8.65e-36	145
YBL105C	XP_956010.3	31.148	305	183	6	818	1102	298	595	9.91e-36	146
YBL105C	XP_003661121.1	26.984	315	208	7	770	1083	40	333	1.86e-33	138
YBL105C	XP_958665.3	29.670	273	182	6	812	1083	64	327	7.65e-33	136
YBL105C	XP_959504.2	34.211	228	137	5	820	1044	35	252	6.33e-32	134
YBL105C	XP_964470.3	32.308	260	155	8	824	1067	290	544	6.98e-32	133
YBL105C	XP_003664203.1	28.623	276	174	7	823	1083	100	367	3.69e-31	131
YBL105C	XP_963792.3	31.022	274	164	5	818	1067	119	391	4.27e-31	132
YBL105C	XP_960280.3	28.571	273	178	7	823	1083	150	417	2.70e-30	129
YBL105C	XP_003662898.1	28.818	347	208	12	824	1148	18	347	7.48e-30	126
YBL105C	XP_003665350.1	33.333	228	139	5	820	1044	35	252	4.09e-29	125
YBL105C	XP_003664050.1	28.383	303	182	6	789	1069	363	652	1.24e-28	122
YBL105C	XP_003665204.1	33.824	272	148	11	828	1082	26	282	3.21e-28	119
YBL105C	XP_003660141.1	30.097	309	184	7	784	1067	95	396	5.10e-28	122
YBL105C	XP_011394883.1	29.200	250	154	4	830	1069	680	916	1.16e-27	120
YBL105C	XP_011394882.1	29.200	250	154	4	830	1069	680	916	1.16e-27	120
YBL105C	XP_011394884.1	29.200	250	154	4	830	1069	418	654	3.52e-27	118
YBL105C	XP_011394611.1	27.778	252	170	4	822	1069	8	251	4.45e-27	118
YBL105C	XP_003658736.1	28.309	272	165	9	828	1083	62	319	1.22e-26	117
YBL105C	XP_003659708.1	31.088	193	128	3	814	1005	699	887	1.65e-26	117
YBL105C	XP_003659708.1	31.098	164	90	4	984	1126	1030	1191	2.05e-18	91.3
YBL105C	XP_959927.3	32.721	272	151	11	828	1082	20	276	1.81e-26	114
YBL105C	XP_964693.2	29.195	298	181	10	828	1107	67	352	2.41e-26	116
YBL105C	XP_003659003.1	27.757	263	165	5	830	1084	28	273	2.64e-26	115
YBL105C	XP_011392830.1	27.757	263	165	5	830	1084	25	270	4.19e-26	115
YBL105C	XP_958871.1	31.414	191	126	3	814	1003	697	883	5.94e-26	115
YBL105C	XP_958871.1	30.000	140	87	3	984	1114	1029	1166	8.51e-18	89.4
YBL105C	XP_962989.3	30.263	228	138	6	878	1093	215	433	3.35e-25	112
YBL105C	XP_011392850.1	27.000	300	172	9	809	1066	295	589	8.24e-25	111
YBL105C	XP_011392851.1	27.000	300	172	9	809	1066	295	589	8.40e-25	111
YBL105C	XP_003662145.1	26.119	268	181	5	822	1085	8	262	1.01e-24	110
YBL105C	XP_003658798.1	31.783	258	156	8	801	1051	265	509	1.86e-24	109
YBL105C	XP_003658365.1	26.190	294	173	7	815	1066	204	495	3.74e-24	109
YBL105C	XP_003662883.1	25.723	311	206	9	786	1084	900	1197	1.41e-23	107
YBL105C	XP_963081.1	27.451	306	195	11	830	1113	25	325	5.08e-23	105
YBL105C	XP_003663283.1	25.564	266	162	6	799	1039	529	783	1.00e-22	104
YBL105C	XP_011393256.1	28.662	314	162	11	817	1076	129	434	4.27e-22	102
YBL105C	XP_963100.1	25.987	304	188	10	791	1082	937	1215	1.11e-21	101
YBL105C	XP_003658949.1	29.066	289	155	10	820	1066	109	389	1.95e-21	99.8
YBL105C	XP_003658550.1	28.440	218	135	6	825	1024	17	231	2.32e-21	99.4
YBL105C	XP_957292.1	24.354	271	184	7	828	1085	553	815	3.83e-21	99.4
YBL105C	XP_003658669.1	27.092	251	160	7	828	1066	27	266	5.91e-21	96.3
YBL105C	XP_956411.2	23.492	315	158	7	820	1067	20	318	5.92e-21	99.0
YBL105C	XP_011393192.1	29.730	222	130	8	825	1024	17	234	6.52e-21	98.2
YBL105C	XP_011393245.1	27.055	292	176	12	828	1106	27	294	7.56e-21	96.3
YBL105C	XP_011393244.1	27.055	292	176	12	828	1106	27	294	7.56e-21	96.3
YBL105C	XP_011393243.1	27.055	292	176	12	828	1106	27	294	7.56e-21	96.3
YBL105C	XP_011393193.1	29.730	222	130	8	825	1024	41	258	9.21e-21	97.8
YBL105C	XP_003663301.1	27.574	272	164	10	858	1104	183	446	1.08e-20	97.8
YBL105C	XP_011393257.1	28.659	328	162	12	817	1076	129	452	1.14e-20	97.4
YBL105C	XP_003662663.1	23.125	320	181	8	805	1067	5	316	1.40e-20	97.8
YBL105C	XP_961421.2	27.092	251	177	4	821	1069	52	298	9.41e-20	95.5
YBL105C	XP_011395111.1	27.068	266	154	9	828	1066	1492	1744	1.41e-19	95.1
YBL105C	XP_011395112.1	27.068	266	154	9	828	1066	1465	1717	1.44e-19	95.1
YBL105C	XP_962994.2	27.636	275	170	9	829	1083	643	908	2.77e-19	93.6
YBL105C	XP_003663302.1	28.014	282	173	13	828	1088	209	481	3.35e-19	92.0
YBL105C	XP_963734.3	30.588	170	97	3	826	976	239	406	3.51e-19	93.2
YBL105C	XP_003663318.1	26.199	271	179	7	829	1083	644	909	3.90e-19	93.2
YBL105C	XP_003665249.1	27.027	259	163	7	828	1066	1291	1543	5.38e-19	93.2
YBL105C	XP_003659544.1	28.309	272	156	10	830	1066	296	563	5.44e-19	92.8
YBL105C	XP_003664982.1	31.193	218	134	7	830	1033	754	969	9.50e-19	92.0
YBL105C	XP_003659380.1	29.302	215	135	6	830	1030	1052	1263	1.67e-18	91.3
YBL105C	XP_962991.1	27.305	282	175	13	828	1088	217	489	2.35e-18	89.4
YBL105C	XP_964164.1	26.357	258	169	7	830	1069	1061	1315	4.22e-18	90.1
YBL105C	XP_003659108.1	25.623	281	177	6	824	1085	45	312	6.17e-18	89.4
YBL105C	XP_011393318.1	24.710	259	175	6	824	1066	44	298	1.45e-17	88.2
YBL105C	XP_011393317.1	24.710	259	175	6	824	1066	44	298	1.45e-17	88.2
YBL105C	XP_011393316.1	24.710	259	175	6	824	1066	44	298	1.45e-17	88.2
YBL105C	XP_003662758.1	28.958	259	163	7	817	1067	216	461	1.77e-17	86.7
YBL105C	XP_011392829.1	28.108	185	121	3	904	1084	1	177	1.82e-17	87.4
YBL105C	XP_003661346.1	33.094	139	92	1	932	1069	3	141	3.05e-17	87.4
YBL105C	XP_011394666.1	26.996	263	158	10	826	1066	63	313	4.10e-17	85.5
YBL105C	XP_011394665.1	26.996	263	158	10	826	1066	63	313	5.78e-17	84.0
YBL105C	XP_957310.3	30.180	222	138	6	827	1039	224	437	7.67e-17	84.7
YBL105C	XP_963844.2	26.389	288	168	10	822	1069	300	583	1.66e-16	84.7
YBL105C	XP_011395162.1	28.017	232	151	6	817	1037	10	236	2.42e-16	81.6
YBL105C	XP_011395161.1	28.017	232	151	6	817	1037	10	236	2.42e-16	81.6
YBL105C	XP_003665446.1	28.017	232	151	6	817	1037	11	237	2.94e-16	81.3
YBL105C	XP_961299.1	27.755	245	135	7	821	1024	434	677	5.09e-16	82.8
YBL105C	XP_965287.2	25.000	284	164	11	822	1066	5	278	6.23e-16	82.8
YBL105C	XP_003659959.1	25.000	284	164	11	822	1066	5	278	9.91e-16	82.0
YBL105C	XP_003665798.1	29.717	212	139	6	827	1036	23	226	1.93e-15	79.0
YBL105C	XP_962163.2	29.717	212	139	6	827	1036	23	226	1.98e-15	79.0
YBL105C	XP_957886.2	26.054	261	166	9	826	1067	55	307	2.09e-15	80.1
YBL105C	XP_011394633.1	25.472	212	135	6	828	1027	39	239	2.68e-15	79.0
YBL105C	XP_011394632.1	25.472	212	135	6	828	1027	39	239	2.68e-15	79.0
YBL105C	XP_003662345.1	29.258	229	142	8	822	1037	21	242	3.05e-15	79.0
YBL105C	XP_003663218.1	26.201	229	148	9	814	1033	3	219	3.94e-15	77.8
YBL105C	XP_956947.1	25.794	252	139	9	822	1033	24	267	5.17e-15	79.7
YBL105C	XP_958040.2	30.088	226	144	7	822	1037	21	242	5.74e-15	78.2
YBL105C	XP_003667179.1	26.740	273	149	12	822	1052	23	286	8.36e-15	79.0
YBL105C	XP_003661674.1	27.149	221	140	7	829	1037	363	574	1.42e-14	78.2
YBL105C	XP_003662150.1	25.472	212	135	6	828	1027	39	239	1.43e-14	76.6
YBL105C	XP_003661975.1	29.412	170	101	5	873	1024	380	548	1.51e-14	77.8
YBL105C	XP_960739.1	25.283	265	189	6	774	1031	12	274	1.82e-14	76.6
YBL105C	XP_011394693.1	26.570	207	135	6	829	1027	770	967	3.01e-14	77.4
YBL105C	XP_011394694.1	26.570	207	135	6	829	1027	791	988	3.18e-14	77.4
YBL105C	XP_956802.1	25.472	212	92	5	921	1067	420	630	3.40e-14	77.4
YBL105C	XP_957312.2	28.889	180	118	6	896	1067	123	300	4.33e-14	73.9
YBL105C	XP_958274.1	26.027	219	144	9	823	1032	9	218	4.86e-14	74.3
YBL105C	XP_003662643.1	25.573	262	170	6	804	1056	323	568	5.90e-14	76.3
YBL105C	XP_963133.2	25.410	244	168	5	822	1056	349	587	6.16e-14	76.3
YBL105C	XP_003662109.1	28.436	211	140	7	828	1031	26	232	6.23e-14	74.3
YBL105C	XP_003661117.1	24.345	267	168	10	822	1066	64	318	7.25e-14	74.7
YBL105C	XP_957126.2	27.350	234	153	7	821	1039	143	374	8.04e-14	75.5
YBL105C	XP_955995.3	26.496	234	140	7	821	1029	37	263	9.38e-14	75.1
YBL105C	XP_003660229.1	26.364	220	129	7	828	1019	368	582	1.56e-13	74.7
YBL105C	XP_003661630.1	25.000	240	153	5	821	1037	35	270	2.46e-13	73.6
